2026-04-10 16:29:51 | INFO | Successfully saved batch 70 (1000 records) to /workspace/data/bronze/chicago/batch_70.json
2026-04-10 16:30:14 | INFO | API Request to https://data.cityofchicago.org/resource/85ca-t3if.json - Status: 200
2026-04-10 16:30:14 | INFO | Successfully saved batch 71 (1000 records) to /workspace/data/bronze/chicago/batch_71.json
2026-04-10 16:30:27 | INFO | API Request to https://data.cityofchicago.org/resource/85ca-t3if.json - Status: 200
2026-04-10 16:30:29 | INFO | Successfully saved batch 72 (1000 records) to /workspace/data/bronze/chicago/batch_72.json
2026-04-10 16:30:35 | INFO | API Request to https://data.cityofchicago.org/resource/85ca-t3if.json - Status: 200
2026-04-10 16:30:35 | INFO | Successfully saved batch 73 (1000 records) to /workspace/data/bronze/chicago/batch_73.json
2026-04-10 16:30:48 | INFO | API Request to https://data.cityofchicago.org/resource/85ca-t3if.json - Status: 200
2026-04-10 16:30:49 | INFO | Successfully saved batch 74 (1000 records) to /workspace/data/bronze/chicago/batch_74.json
2026-04-10 16:30:58 | INFO | API Request to https://data.cityofchicago.org/resource/85ca-t3if.json - Status: 200
2026-04-10 16:30:58 | INFO | Successfully saved batch 75 (1000 records) to /workspace/data/bronze/chicago/batch_75.json
2026-04-10 16:31:07 | INFO | API Request to https://data.cityofchicago.org/resource/85ca-t3if.json - Status: 200
2026-04-10 16:31:07 | INFO | Successfully saved batch 76 (1000 records) to /workspace/data/bronze/chicago/batch_76.json
2026-04-10 16:31:14 | INFO | API Request to https://data.cityofchicago.org/resource/85ca-t3if.json - Status: 200
2026-04-10 16:31:14 | INFO | Successfully saved batch 77 (1000 records) to /workspace/data/bronze/chicago/batch_77.json
2026-04-10 16:31:45 | INFO | API Request to https://data.cityofchicago.org/resource/85ca-t3if.json - Status: 200
2026-04-10 16:31:46 | INFO | Successfully saved batch 78 (1000 records) to /workspace/data/bronze/chicago/batch_78.json
